chunk_id,document_id,text,source_file,title,document_type,chapter,section,article,clause,effective_date,status,so_ky_hieu,co_quan_ban_hanh,ngay_ban_hanh,linh_vuc,nganh,nguoi_ky,chuc_danh,allowed_roles
168220_chunk_044,168220,"Điều 27. Sử dụng Quỹ bảo toàn
1. Quỹ bảo toàn được sử dụng để cho vay quỹ tín dụng nhân dân trong các trường hợp sau:
a) Cho vay quỹ tín dụng nhân dân gặp khó khăn về tài chính, khó khăn chi trả để có thể khắc phục trở lại hoạt động bình thường;
b) Cho vay quỹ tín dụng nhân dân theo quy định tại điểm c khoản 2 Điều 159 Luật Các tổ chức tín dụng;
c) Cho vay quỹ tín dụng nhân dân theo quy định tại điểm c khoản 2 Điều 171 Luật Các tổ chức tín dụng theo quy định của Thống đốc Ngân hàng Nhà nước về cho vay đặc biệt đối với tổ chức tín dụng được kiểm soát đặc biệt.
2. Trên cơ sở đảm bảo an toàn nguồn vốn và đáp ứng yêu cầu cho vay hỗ trợ các quỹ tín dụng nhân dân, nguồn vốn tạm thời nhàn rỗi của Quỹ bảo toàn được:
a) Gửi tại ngân hàng hợp tác xã, ngân hàng thương mại theo quy định tại Quy chế quản lý và sử dụng Quỹ bảo toàn;
b) Mua trái phiếu Chính phủ, tín phiếu Kho bạc, tín phiếu Ngân hàng Nhà nước.",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương II,Mục 6,Điều 27,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_045,168220,"Điều 28. Hồ sơ, trình tự, thời hạn, lãi suất cho vay hỗ trợ từ Quỹ bảo toàn
Hồ sơ, trình tự, thời hạn, lãi suất cho vay hỗ trợ thực hiện theo Quy chế quản lý và sử dụng Quỹ bảo toàn do ngân hàng hợp tác xã ban hành.",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương II,Mục 6,Điều 28,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_046,168220,"Điều 29. Chế độ báo cáo áp dụng đối với Quỹ bảo toàn
1. Hằng năm, chậm nhất vào ngày 15 tháng 7, ngân hàng hợp tác xã có trách nhiệm gửi báo cáo tình hình hoạt động 6 tháng đầu năm của Quỹ bảo toàn cho Ngân hàng Nhà nước theo mẫu quy định tại Phụ lục số 03 ban hành kèm theo Thông tư này.
2. Hằng năm, chậm nhất sau 45 ngày kể từ ngày kết thúc năm tài chính, ngân hàng hợp tác xã có trách nhiệm gửi các báo cáo cho Ngân hàng Nhà nước như sau:
a) Báo cáo tình hình hoạt động và báo cáo tình hình tài chính năm trước của Quỹ bảo toàn theo mẫu quy định tại Phụ lục số 03 ban hành kèm theo Thông tư này;
b) Báo cáo về kết quả giám sát, kiểm toán nội bộ của Ban kiểm soát ngân hàng hợp tác xã về hình hình hoạt động và kết quả tài chính của Quỹ bảo toàn theo mẫu quy định tại Phụ lục số 04 ban hành kèm theo Thông tư này.
3. Báo cáo đột xuất theo yêu cầu của Ngân hàng Nhà nước.
4. Các báo cáo tại khoản 1 và khoản 2 Điều này được lập thành báo cáo điện tử gửi qua hệ thống báo cáo Ngân hàng Nhà nước. Các báo cáo tại khoản 3 Điều này được lập thành văn bản giấy gửi trực tiếp hoặc qua dịch vụ bưu chính đến Ngân hàng Nhà nước (Cơ quan Thanh tra, giám sát ngân hàng).
5. Hằng năm, chậm nhất vào ngày 31/01, ngân hàng hợp tác xã có trách nhiệm gửi báo cáo tình hình hoạt động và báo cáo tình hình tài chính năm của Quỹ bảo toàn cho các thành viên tham gia Quỹ bảo toàn; đồng thời chịu trách nhiệm báo cáo, giải trình theo yêu cầu của các thành viên tham gia Quỹ bảo toàn đối với các báo cáo nêu trên.",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương II,Mục 6,Điều 29,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_047,168220,"Điều 30. Trách nhiệm của ngân hàng hợp tác xã trong việc quản lý, sử dụng Quỹ bảo toàn
1. Lập Quỹ bảo toàn theo quy định tại Thông tư này.
2. Tính, nộp đúng hạn và đầy đủ phí tham gia vào Quỹ bảo toàn.
3. Kiểm tra việc tính, trích nộp phí và đôn đốc các quỹ tín dụng nhân dân nộp đúng hạn, đầy đủ phí tham gia vào Quỹ bảo toàn.
4. Quản lý, sử dụng và chịu trách nhiệm về việc sử dụng Quỹ bảo toàn.
5. Xây dựng Quy chế quản lý và sử dụng Quỹ bảo toàn, trình Đại hội thành viên ngân hàng hợp tác xã thông qua để ban hành và thực hiện trong toàn hệ thống quỹ tín dụng nhân dân theo quy định tại Thông tư này và các quy định của pháp luật có liên quan.
6. Báo cáo tình hình hoạt động và tình hình tài chính của Quỹ bảo toàn tại Đại hội thành viên của ngân hàng hợp tác xã.",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương II,Mục 6,Điều 30,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_048,168220,"Điều 31. Trách nhiệm của quỹ tín dụng nhân dân khi tham gia Quỹ bảo toàn
1. Tính, nộp đúng hạn và đầy đủ phí tham gia vào Quỹ bảo toàn.
2. Thực hiện nghiêm túc Quy chế quản lý và sử dụng Quỹ bảo toàn và các quy định của pháp luật có liên quan.
3. Sử dụng đúng mục đích khoản vay hỗ trợ từ Quỹ bảo toàn.",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương II,Mục 6,Điều 31,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_049,168220,"Chương III
TỔ CHỨC THỰC HIỆN",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương III,Mục 6,,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_050,168220,"Điều 32. Trách nhiệm của Cơ quan Thanh tra, giám sát ngân hàng
1. Thực hiện công tác thanh tra, giám sát hoạt động của ngân hàng hợp tác xã theo thẩm quyền được giao đối với việc thực hiện các quy định tại Thông tư này.
2. Thanh tra, giám sát, kiểm tra ngân hàng hợp tác xã trong việc lập, quản lý và sử dụng Quỹ bảo toàn theo quy định tại Thông tư này.",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương III,Mục 6,Điều 32,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_051,168220,"Chương IV
ĐIỀU KHOẢN THI HÀNH",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương IV,Mục 6,,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_052,168220,"Điều 33. Hiệu lực thi hành
1. Thông tư này có hiệu lực từ ngày 01 tháng 7 năm 2024.
2. Thông tư này bãi bỏ:
a) Thông tư số 31/2012/TT-NHNN ngày 26 tháng 11 năm 2012 của Thống đốc Ngân hàng Nhà nước quy định về ngân hàng hợp tác xã;
b) Thông tư số 09/2016/TT-NHNN ngày 17 tháng 6 năm 2016 sửa đổi, bổ sung một số điều của Thông tư số 31/2012/TT-NHNN ngày 26/11/2012 của Thống đốc Ngân hàng Nhà nước quy định về ngân hàng hợp tác xã;
c) Thông tư số 03/2014/TT-NHNN ngày 23 tháng 01 năm 2014 của Thống đốc Ngân hàng Nhà nước quy định về Quỹ đảm bảo an toàn hệ thống quỹ tín dụng nhân dân;
d) Điều 1 và Điều 5 Thông tư số 21/2019/TT-NHNN ngày 14 tháng 11 năm 2019 sửa đổi, bổ sung một số điều của các Thông tư quy định về ngân hàng hợp tác xã, quỹ tín dụng nhân dân và quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân;
đ) Điều 1 Thông tư số 24/2023/TT-NHNN ngày 30 tháng 12 năm 2023 sửa đổi, bổ sung một số điều của các Thông tư liên quan đến việc nộp, xuất trình, cung cấp thông tin, giấy tờ về dân cư khi thực hiện thủ tục hành chính trong lĩnh vực thành lập và hoạt động ngân hàng.
đ) Điều 2 Thông tư 21/2023/TT-NHNN sửa đổi, bổ sung một số điều của các Thông tư liên quan đến hoạt động kinh doanh thuộc phạm vi, chức năng quản lý của Ngân hàng Nhà nước Việt Nam.",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương IV,Mục 6,Điều 33,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
168220_chunk_053,168220,"Điều 34. Trách nhiệm tổ chức thực hiện
Chánh Văn phòng, Chánh Thanh tra, giám sát ngân hàng, Thủ trưởng các đơn vị thuộc Ngân hàng Nhà nước Việt Nam, ngân hàng hợp tác xã, quỹ tín dụng nhân dân chịu trách nhiệm tổ chức thực hiện Thông tư này./.
Nơi nhận:
- Như Điều 34;
- Ban Lãnh đạo NHNN;
- Văn phòng Chính phủ;
- Bộ Tư pháp (để kiểm tra);
- Công báo;
- Website NHNN;
- Lưu: VP, TTGSNH3, Vụ PC.
KT. THỐNG ĐỐC
PHÓ THỐNG ĐỐC
(Đã ký)
Đào Minh Tú",content.csv,"Thông tư số 27/2024/TT-NHNN Quy định về việc ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân",Thông tư,Chương IV,Mục 6,Điều 34,,01/07/2024,Hết hiệu lực một phần,27/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,28/06/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
174218_chunk_000,174218,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 62/2024/TT-NHNN
Hà Nội, ngày 31 tháng 12 năm 2024
THÔNG TƯ
Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại
ngân hàng thương mại, tổ chức tín dụng phi ngân hàng
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Luật Doanh nghiệp ngày 17 tháng 06 năm 2020;
Căn cứ Luật Cạnh tranh ngày 12 tháng 6 năm 2018;
Căn cứ Nghị định số
102/2022/NĐ-CP
ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngân hàng thương mại, tổ chức tín dụng phi ngân hàng.",content.csv,"Thông tư số 62/2024/TT-NHNN Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngân hàng thương mại, tổ chức tín dụng phi ngân hàng",Thông tư,,,,,17/02/2025,Hết hiệu lực một phần,62/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,31/12/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đoàn Thái Sơn,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
174218_chunk_001,174218,"Chương I
QUY ĐỊNH CHUNG",content.csv,"Thông tư số 62/2024/TT-NHNN Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngân hàng thương mại, tổ chức tín dụng phi ngân hàng",Thông tư,Chương I,,,,17/02/2025,Hết hiệu lực một phần,62/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,31/12/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đoàn Thái Sơn,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
174218_chunk_002,174218,"Điều 1. Phạm vi điều chỉnh
1. Thông tư này quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngân hàng thương mại, tổ chức tín dụng phi ngân hàng dưới các hình thức sáp nhập, hợp nhất, chuyển đổi hình thức pháp lý tổ chức tín dụng, chuyển đổi loại hình tổ chức tín dụng phi ngân hàng.
2. Việc tổ chức tín dụng là công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ chuyển đổi thành công ty cổ phần thực hiện theo quy định của pháp luật về chuyển đổi công ty nhà nước thành công ty cổ phần.
3. Việc tổ chức lại tổ chức tín dụng được kiểm soát đặc biệt thực hiện theo Phương án cơ cấu lại tổ chức tín dụng được kiểm soát đặc biệt đã được phê duyệt trên cơ sở thủ tục quy định tại Thông tư này. Việc công bố thông tin tổ chức lại tổ chức tín dụng được kiểm soát đặc biệt thực hiện theo quy định của pháp luật về kiểm soát đặc biệt đối với tổ chức tín dụng.",content.csv,"Thông tư số 62/2024/TT-NHNN Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngân hàng thương mại, tổ chức tín dụng phi ngân hàng",Thông tư,Chương I,,Điều 1,,17/02/2025,Hết hiệu lực một phần,62/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,31/12/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đoàn Thái Sơn,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
174218_chunk_003,174218,"Điều 2. Đối tượng áp dụng
1. Các tổ chức tín dụng bao gồm:
a) Ngân hàng thương mại;
b) Tổ chức tín dụng phi ngân hàng bao gồm công ty tài chính tổng hợp và công ty tài chính chuyên ngành.
2. Tổ chức, cá nhân có liên quan đến việc tổ chức lại tổ chức tín dụng.",content.csv,"Thông tư số 62/2024/TT-NHNN Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngân hàng thương mại, tổ chức tín dụng phi ngân hàng",Thông tư,Chương I,,Điều 2,,17/02/2025,Hết hiệu lực một phần,62/2024/TT-NHNN,Ngân hàng Nhà nước Việt Nam,31/12/2024,"Thanh tra, giám sát ngân hàng",Ngân hàng,Đoàn Thái Sơn,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
